,bookID,title,authors,average_rating,isbn13,num_pages,ratings_count,Genre
905,2686,The Bostonians,Henry James-R.D. Gooder,3.59,9780192834423,504,84,Others
906,2687,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age,Henry James-Myra Jehlen,4.25,9781931082303,1035,24,Others
907,2688,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,Henry James-Leo Bersani,4.68,9781931082884,713,25,Others
908,2692,Complete Stories 1892–1898,Henry James-John Hollander-David Bromwich,4.23,9781883011093,958,188,Others
909,2693,The New York Stories of Henry James,Henry James-Colm Tóibín,4.04,9781590171622,563,137,Others
910,2696,The Canterbury Tales,Geoffrey Chaucer-Nevill Coghill,3.49,9780140424386,504,161011,Others
911,2698,The Canterbury Tales,Geoffrey Chaucer-David  Wright,3.49,9780192833600,465,249,Others
912,2701,The Canterbury Tales (original-spelling edition),Geoffrey Chaucer-Jill Mann,3.49,9780140422344,1254,765,Others
913,2702,Chaucer's Canterbury Tales (Selected): An Interlinear Translation,Geoffrey Chaucer-Vincent Foster Hopper,3.75,9780812000399,530,69,Others
914,2705,Oxford Guides to Chaucer: The Canterbury Tales,Helen  Cooper,4.01,9780198711551,456,83,Others
915,2706,Love Visions,Geoffrey Chaucer-Brian Stone,3.58,9780140444087,272,67,Others
916,2710,Chaucer's Canterbury Tales,Geoffrey Chaucer,3.49,9780671475024,383,35,Others
917,2711,The Riverside Chaucer,Geoffrey Chaucer-Larry Dean Benson-F.N. Robinson,4.18,9780395290316,1327,7643,Others
918,2713,The Portable Chaucer,Geoffrey Chaucer-Theodore Morrison,3.86,9780140150810,611,71,Others
919,2715,Salt: A World History,Mark Kurlansky,3.74,9780142001615,484,46854,Others
920,2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,Deloris Jordan-Kadir Nelson-Roslyn M. Jordan,4.21,9780689834196,32,1054,Others
921,2719,The Book of Salt,Monique Truong,3.51,9780618446889,261,4182,Others
922,2722,Cities of Salt,Abdul Rahman Munif-Peter Theroux-Abdelrahman Munif,4.1,9780394755267,627,813,Others
923,2723,The Years of Rice and Salt,Kim Stanley Robinson,3.73,9780553580075,763,8884,Others
924,2725,Illuminations: Essays and Reflections,Walter Benjamin-Hannah Arendt-Harry Zohn-Leon Wieseltier,4.29,9780805202410,288,8748,Others
925,2727,Saul Steinberg: Illuminations,Saul Steinberg-Joel Smith-Charles Simic,4.46,9780300115864,288,37,Others
926,2731,Advanced Global Illumination,Philip Dutre,4.47,9781568813073,366,15,Others
927,2735,Snow Falling On Cedars,David Guterson,3.83,9780747546559,404,586,Others
928,2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.09,9781558745155,331,50499,Others
929,2744,Anansi Boys,Neil Gaiman,4.02,9780060515195,387,153485,Others
930,2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William S. Pollack-Mary Pipher,3.82,9780805061833,480,1355,Others
931,2748,Microserfs,Douglas Coupland,3.88,9780060987046,371,20391,Others
932,2749,Microserfs,Douglas Coupland,3.88,9780007179817,371,436,Others
933,2751,Microserfs,Douglas Coupland,3.88,9780006548591,371,369,Others
934,2753,The Language of New Media,Lev Manovich,3.85,9780262632553,354,798,Others
935,2756,New Media Language,Jean Aitchison-Diana M. Lewis,3.0,9780415283045,209,2,Others
936,2761,The Denial of Death,Ernest Becker-Sam Keen-Daniel Goleman,4.17,9780684832401,336,5894,Others
937,2767,A People's History of the United States,Howard Zinn,4.08,9780060838652,729,156036,Others
938,2768,A People's History of the United States,Howard Zinn-Kathy Emery-Ellen Gordon Reeves,4.08,9781565848269,619,38,Others
939,2770,A People's History of the United States: The Civil War to the Present,Howard Zinn-Kathy Emery-Ellen Gordon Reeves,4.0,9781565847255,496,22,Others
940,2778,Graphic Design: A Concise History (World of Art),Richard Hollis,3.99,9780500203477,232,648,Others
941,2781,Immigrant Acts: On Asian American Cultural Politics,Lisa Lowe,4.0,9780822318644,272,197,Others
942,2784,Ways of Seeing,John Berger,3.78,9780140135152,176,177890,Others
943,2785,The Old Way of Seeing: How Architecture Lost Its Magic - And How to Get It Back,Jonathan Hale,3.89,9780395740101,256,76,Others
944,2794,The Crying of Lot 49,Thomas Pynchon,3.7,9780060913076,152,54061,Others
945,2802,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,4.09,9780425181645,337,6196,Others
946,2804,Passionate Minds,David Bodanis,4.08,9780307237200,373,694,Others
947,2810,Christian Mythmakers: C.S. Lewis  Madeleine L'Engle  J.R.R. Tolkien  George MacDonald  G.K. Chesterton  Charles Williams  Dante Alighieri  John Bunyan  Walter Wangerin  Robert Siegel  and Hannah Hurnard,Rolland Hein-Clyde S. Kilby,3.93,9780940895485,303,433,Others
948,2811,A House Like a Lotus (O'Keefe Family  #3),Madeleine L'Engle,3.76,9780440936855,307,3882,Others
949,2813,The Time Quartet (A Wrinkle in Time  A Wind in the Door  A Swiftly Tilting Planet  Many Waters),Madeleine L'Engle,4.35,9780739439708,646,165,Others
950,2814,The Rock That Is Higher: Story as Truth,Madeleine L'Engle,4.13,9780877887263,320,457,Others
951,2817,A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle-Mary Chambers,3.99,9780877880202,48,228,Others
952,2819,A Circle of Quiet (Crosswicks Journals #1),Madeleine L'Engle,4.21,9780062545039,246,4985,Others
953,2820,The Birth of Tragedy and Other Writings,Friedrich Nietzsche-Raymond Geuss-Ronald Speirs,4.02,9780521639873,204,365,Others
954,2821,The Birth of Tragedy/The Genealogy of Morals,Friedrich Nietzsche-Francis Golffing,4.0,9780385092104,320,819,Philosophy
955,2822,The Birth of Tragedy,Friedrich Nietzsche,3.98,9781419154072,84,32,Philosophy
956,2823,The Birth of Tragedy,Friedrich Nietzsche-Michael Tanner-Shaun Whiteside,3.98,9780140433395,160,9522,Literary Criticism
957,2833,The Life and Death of Carthage; A Survey of Punic History and Culture from Its Birth to the Final Tragedy,Gilbert Picard,4.0,9780283352553,362,0,Others
958,2834,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins,Mark Twain-David Lionel Smith-Sherley Anne Williams,3.79,9780195114157,512,3671,Fiction
959,2835,The Tragedy of Pudd'nhead Wilson,Mark Twain-Michael Prichard,3.79,9781400150687,0,3,Others
960,2836,Bridge to Terabithia,Katherine Paterson-Donna Diamond,3.99,9780060734015,191,1764,Others
961,2839,Bridge to Terabithia,Katherine Paterson,3.99,9780439366779,128,362535,Others
962,2842,Bridge to Terabithia,Katherine Paterson,3.99,9780440841210,128,100,Others
963,2843,Literature Circle Guide: Bridge to Terabithia: Everything You Need For Successful Literature Circles That Get Kids Thinking  Talking  Writing—and Loving Literature,Tara MacCarthy,5.0,9780439271714,32,4,Others
964,2846,The Great Gilly Hopkins,Katherine Paterson,3.84,9780380652198,148,10,Others
965,2847,Bread and Roses  Too,Katherine Paterson,3.76,9780618654796,275,1954,Others
966,2848,Blueberries for the Queen,John  Paterson-Katherine Paterson-Susan Jeffers,3.76,9780066239422,32,108,Others
967,2851,The Invisible Child,Katherine Paterson,4.26,9780525464822,266,97,Others
968,2855,A Short History of Decay,Emil M. Cioran-Richard Howard,4.26,9781559704649,186,1653,Others
969,2860,Scholar of Decay (Ravenloft  #14),Tanya Huff,3.44,9780786902064,313,37,Others
970,2864,Girl with a Pearl Earring,Tracy Chevalier,3.87,9780452284937,233,1134,Others
971,2865,Girl with a Pearl Earring,Tracy Chevalier,3.87,9780452287020,233,537907,Others
972,2866,Girl With a Pearl Earring,Tracy Chevalier,3.87,9780006513209,248,1854,Others
973,2868,The Golden Tulip,Rosalind Laker,3.92,9780385415606,585,26,Others
974,2871,Burning Bright,Tracy Chevalier,3.36,9780525949787,320,10584,Others
975,2872,Falling Angels,Tracy Chevalier,3.57,9780452283206,336,19784,Others
976,2873,The Virgin Blue,Tracy Chevalier,3.66,9780452284449,304,25334,Others
977,2874,The Lady and the Unicorn,Tracy Chevalier,3.68,9780965903530,0,303,Others
978,2875,Wenn Engel fallen,Tracy Chevalier,3.57,9783471772539,384,5,Others
979,2877,Tom Hunter: Living in Hell and Other Stories,Tom Hunter-Tracy Chevalier-Colin Wiggins,3.58,9781857093315,80,40,Others
980,2879,Bleach  Volume 15,Tite Kubo,4.42,9781421506135,208,19266,Others
981,2880,Bleach  Volume 01,Tite Kubo,4.22,9781591164418,200,136795,Others
982,2881,Bleach  Volume 14,Tite Kubo,4.38,9781421506128,208,10019,Others
983,2882,Bleach  Volume 11,Tite Kubo,4.36,9781421502717,208,8584,Others
984,2883,Bleach  Volume 12,Tite Kubo,4.36,9781421504032,208,7914,Others
985,2885,デスノート 1: (退屈) [Desu Nōto: Taikutsu]  (Death Note  #1),Tsugumi Ohba-Takeshi Obata,4.43,9784088736211,195,223,Others
986,2886,Death Note  Vol. 4: 恋心 (Death Note  #4),Tsugumi Ohba-Takeshi Obata,4.39,9784088736716,204,451,Others
987,2887,Death Note  Vol. 3: 激走 (Death Note  #3),Tsugumi Ohba-Takeshi Obata,4.43,9784088736525,194,396,Others
988,2891,The Love Artist,Valerie Parv,3.25,9780263755817,187,1,Others
989,2893,Love Artist (Harlequin Romance #2860),Valerie Parv,3.25,9780373028603,187,3,Others
990,2895,Perfume: The Story of a Murderer,Patrick Süskind-John E. Woods,4.02,9780307277763,255,1095,Others
991,2896,Das Parfum: Die Geschichte eines Mörders,Patrick Süskind,4.02,9783257228007,321,8579,Others
992,2898,Three Stories and a Reflection,Patrick Süskind,3.57,9780747534938,128,21,Others
993,2899,The Pigeon,Patrick Süskind,3.68,9780140105834,77,5832,Others
994,2900,The Story of Mr Sommer,Patrick Süskind-Jean-Jacques Sempé,3.85,9780747566755,128,1974,Others
995,2906,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),Tite Kubo,4.22,9784088732138,189,37,Others
996,2907,Bleach  Tome 1: The Death and the Strawberry,Tite Kubo,4.22,9782723442275,192,51,Others
997,2910,The Worm Ouroboros,E.R. Eddison-Orville Prescott-James Stephens-Keith  Henderson,3.7,9780345220011,520,221,Others
998,2912,Escape from Fire Mountain (World of Adventure  #3),Gary Paulsen-Steve Chorney,3.7,9780440410256,80,112,Others
999,2917,How Angel Peterson Got His Name,Gary Paulsen,3.93,9780440229353,111,1139,Others
1000,2920,Tucket's Travels: Francis Tucket's Adventures In The West  1847-1849 (The Tucket Adventures  #1-5),Gary Paulsen,4.43,9780440419679,560,538,Others
1001,2921,Chicago Blues: The City and the Music,Mike  Rowe-Ronald Radano,3.88,9780306801457,226,24,Others
1002,2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.25,9780156001458,272,5128,Others
1003,2928,Brian's Winter,Gary Paulsen,4.01,9780385321983,133,65,Others
1004,2932,Robinson Crusoe,Daniel Defoe-Gerald McCann-Virginia Woolf,3.67,9780375757327,320,198677,Others
1005,2933,Robinson Crusoe,Daniel Defoe-John J. Richetti,3.67,9780141439822,286,1415,Others
1006,2934,Robinson Crusoe,Daniel Defoe-Michael Shinagel,3.67,9780393964523,436,547,Others
1007,2936,Robinson Crusoe,Daniel Defoe,3.67,9780760704028,397,70,Others
1008,2937,Robinson Crusoe,Daniel Defoe-Avi,3.67,9780689844089,482,200,Others
1009,2940,Robinson Crusoe,Daniel Defoe,3.67,9781587263880,288,311,Others
1010,2942,A General History of the Pyrates,Daniel Defoe-Manuel Schonhorn-Charles   Johnson,3.79,9780486404882,733,545,Others
1011,2949,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),Mark Twain-Paul Baender-Dahlia Armon-Walter Blair,3.85,9780520238954,389,5,Others
1012,2952,Huck Finn and Tom Sawyer Among the Indians,Mark Twain-Lee Nelson,3.59,9781555176808,277,236,Others
1013,2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain-Guy Cardwell-Louis J. Budd,4.06,9781883011888,808,32,Others
1014,2956,The Adventures of Huckleberry Finn,Mark Twain-Guy Cardwell-John Seelye,3.81,9780142437179,327,1022438,Others
1015,2958,Adventures of Huckleberry Finn,Mark Twain-E.W. Kemble,3.81,9780486443225,368,142,Others
1016,2960,Adventures of Huckleberry Finn,Mark Twain-George Saunders,3.81,9780375757372,244,671,Others
1017,2962,The Annotated Huckleberry Finn,Mark Twain-Michael Patrick Hearn-E.W. Kemble,3.81,9780393020397,656,181,Others
1018,2965,The Wit and Wisdom of Mark Twain,Mark Twain,4.2,9780486406640,64,934,Others
1019,2967,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,Mark Twain-Lin Salamo-Victor Fischer-Michael B. Frank,3.86,9780520242456,221,494,Others
1020,2968,The Complete Short Stories of Mark Twain,Mark Twain-Charles Neider,4.28,9780553211955,848,5618,Others
1021,2971,The Autobiography of Mark Twain,Mark Twain-Charles Neider,4.05,9780060955427,508,2746,Others
1022,2973,Collected Tales  Sketches  Speeches  & Essays 1891–1910,Mark Twain-Louis J. Budd,4.39,9780940450738,1050,199,Others
1023,2975,The Kite Runner,Khaled Hosseini,4.28,9781594481772,383,5241,Others
1024,2977,Drageløberen,Khaled Hosseini-Alis Friis Caspersen,4.28,9788777147203,258,11,Others
1025,2978,Lost Horizon,James Hilton,3.92,9780060594527,241,11794,Others
1026,2988,Louisa May Alcott's Christmas Treasury,Louisa May Alcott-C. Michael Dudash-Stephen W. Hines,3.95,9781589199507,282,679,Others
1027,2989,Behind a Mask: The Unknown Thrillers of Louisa May Alcott,Louisa May Alcott-Madeleine B. Stern,3.76,9780688151324,281,1019,Others
1028,2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.68,9780671019877,361,1718,Others
1029,2998,The Secret Garden,Frances Hodgson Burnett,4.13,9780517189603,331,725384,Others
1030,3003,The Secret Garden,Frances Hodgson Burnett-Sandra M. Gilbert,4.13,9780451528834,281,1709,Others
1031,3004,The Secret Garden,Martha Hailey DuBose-Frances Hodgson Burnett-Lucy Corvino-Arthur Pober,4.3,9781402713194,160,1346,Others
1032,3006,The Secret Garden,Frances Hodgson Burnett-Alison Lurie,4.13,9780142437056,288,512,Others
1033,3008,A Little Princess,Frances Hodgson Burnett-Nancy Bond,4.19,9780142437018,242,232387,Others
1034,3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler-Frances Hodgson Burnett-Prudence See,4.28,9780060277406,128,142,Others
1035,3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.31,9780465081455,448,5357,Others
1036,3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.31,9780465002603,627,307,Others
1037,3040,Black Rednecks and White Liberals,Thomas Sowell,4.36,9781594030864,372,2282,Others
1038,3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,9780465081431,256,1466,Others
1039,3042,Knowledge And Decisions,Thomas Sowell,4.38,9780465037384,422,720,Others
1040,3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.32,9780465081424,304,1668,Others
1041,3048,Sir Gawain and the Green Knight/Pearl/Sir Orfeo,Unknown-J.R.R. Tolkien-Christopher Tolkien,3.97,9780345277602,214,1240,Others
1042,3051,Sir Gawain and the Green Knight,Selina Shirley Hastings-Juan Wijngaard,3.89,9780744520057,29,58,Others
1043,3053,Alcoholics Anonymous,Alcoholics Anonymous,4.44,9780916856595,250,22,Others
1044,3055,Alcoholics Anonymous,Alcoholics Anonymous,4.44,9781893007161,576,466,Others
1045,3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.37,9780960989867,221,200,Others
1046,3061,The Natural Way to Draw,Kimon Nicolaides-Mamie Harmon,3.88,9780395530078,240,36530,Others
1047,3065,Natural Health  Natural Medicine,Andrew Weil,4.12,9780618479030,448,568,Others
1048,3066,The Fixer,Bernard Malamud-Jonathan Safran Foer,3.95,9780374529383,335,8394,Others
1049,3067,The Complete Stories,Bernard Malamud-Robert Giroux,4.25,9780374525750,656,675,Others
1050,3068,The Assistant,Bernard Malamud-Jonathan Rosen,3.88,9780374504847,246,7880,Others
1051,3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4.0,9780878054909,184,4,Others
1052,3072,The Tenants,Bernard Malamud-Aleksandar Hemon,3.66,9780374521028,248,633,Others
1053,3075,Enchanted April: Acting Edition,Matthew Barber-Elizabeth von Arnim,3.59,9780822219750,73,63,Others
1054,3084,April  May und June,Elizabeth von Arnim,3.89,9783458334224,88,0,Others
1055,3087,A Room with a View,E.M. Forster,3.9,9781420925432,119,120061,Others
1056,3088,A Room with a View / Howards End,E.M. Forster-Benjamin DeMott,4.1,9780451521415,449,2319,Others
1057,3100,E.M. Forster: Critical Guidebook,Lionel Trilling-E.M. Forster,3.52,9780811202107,208,6,Others
1058,3101,The Longest Journey,E.M. Forster-Gilbert Adair-Elizabeth Heine,3.48,9780141441481,416,1587,Others
1059,3102,Howards End,E.M. Forster,3.96,9780486424545,246,54709,Others
1060,3103,Maurice,E.M. Forster,4.01,9780393310320,256,20440,Others
1061,3104,E. M. Forster: A Life,P.N. Furbank,4.11,9780156286510,648,133,Others
1062,3105,Howards End,E.M. Forster,3.96,9780141183350,352,367,Others
1063,3107,The Sixteen Pleasures,Robert Hellenga,3.58,9780385314695,384,2636,Others
1064,3109,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,4.18,9781594200823,450,147893,Others
1065,3110,Assassination Vacation,Sarah Vowell,3.98,9780743260046,258,35231,Others
1066,3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,9781594200939,336,3167,Others
1067,3117,The Rescue (Kidnapped  #3),Gordon Korman,4.11,9780439847797,140,1818,Others
1068,3119,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,9780439651417,151,1892,Others
1069,3120,Public Enemies (On The Run  #5),Gordon Korman,4.19,9780439651400,150,2024,Others
1070,3130,Runaway Bride,Deborah  Gordon,4.25,9780380777587,390,8,Others
1071,3140,The Bridge on the Drina,Ivo Andrić-Lovett F. Edwards-William H. McNeill,4.33,9780226020457,314,8401,Others
1072,3142,The Bridge over the Drina,Ivo Andrić,4.33,9781860460586,314,237,Others
1073,3143,Drina Dances in Exile,Jean Estoril,4.14,9780590430814,188,234,Others
1074,3144,Drina Dances in Paris,Jean Estoril,4.16,9780750000338,194,12,Others
1075,3145,Drina Ballerina,Jean Estoril,4.15,9780750005944,188,6,Others
1076,3146,Drina Dances in Italy,Jean Estoril-Mabel Esther Allan,4.1,9780590425582,190,185,Others
